Timestamp,EAR,PERCLOS,Alert_Status
2026-04-30 12:41:27,0.29,13.33,Normal
2026-04-30 12:41:27,0.28,12.50,Normal
2026-04-30 12:41:27,0.27,11.76,Normal
2026-04-30 12:41:27,0.27,11.11,Normal
2026-04-30 12:41:27,0.26,10.53,Normal
2026-04-30 12:41:27,0.28,10.00,Normal
2026-04-30 12:41:27,0.28,9.52,Normal
2026-04-30 12:41:27,0.29,9.09,Normal
2026-04-30 12:41:27,0.27,8.70,Normal
2026-04-30 12:41:27,0.25,8.33,Normal
2026-04-30 12:41:27,0.14,12.00,Normal
2026-04-30 12:41:27,0.17,15.38,Normal
2026-04-30 12:41:27,0.26,14.81,Normal
2026-04-30 12:41:28,0.25,14.29,Normal
2026-04-30 12:41:28,0.25,13.79,Normal
2026-04-30 12:41:28,0.25,16.67,Normal
2026-04-30 12:41:28,0.26,16.13,Normal
2026-04-30 12:41:28,0.24,18.75,Normal
2026-04-30 12:41:28,0.23,21.21,Normal
2026-04-30 12:41:28,0.25,20.59,Normal
2026-04-30 12:41:28,0.24,22.86,Normal
2026-04-30 12:41:28,0.25,22.22,Normal
2026-04-30 12:41:28,0.24,24.32,Normal
2026-04-30 12:41:28,0.30,23.68,Normal
2026-04-30 12:41:29,0.27,23.08,Normal
2026-04-30 12:41:29,0.27,22.50,Normal
2026-04-30 12:41:29,0.27,21.95,Normal
2026-04-30 12:41:29,0.27,21.43,Normal
2026-04-30 12:41:29,0.27,20.93,Normal
2026-04-30 12:41:29,0.28,20.45,Normal
2026-04-30 12:41:29,0.28,20.00,Normal
2026-04-30 12:41:29,0.29,19.57,Normal
2026-04-30 12:41:29,0.32,19.15,Normal
2026-04-30 12:41:30,0.31,18.75,Normal
2026-04-30 12:41:30,0.33,18.37,Normal
2026-04-30 12:41:30,0.33,18.00,Normal
2026-04-30 12:41:30,0.35,17.65,Normal
2026-04-30 12:41:30,0.34,17.31,Normal
2026-04-30 12:41:30,0.33,16.98,Normal
2026-04-30 12:41:30,0.33,16.67,Normal
2026-04-30 12:41:30,0.34,16.36,Normal
2026-04-30 12:41:30,0.34,16.07,Normal
2026-04-30 12:41:30,0.34,15.79,Normal
2026-04-30 12:41:31,0.33,15.52,Normal
2026-04-30 12:41:31,0.34,15.25,Normal
2026-04-30 12:41:31,0.33,15.00,Normal
2026-04-30 12:41:31,0.33,14.75,Normal
2026-04-30 12:41:31,0.33,14.52,Normal
2026-04-30 12:41:31,0.32,14.29,Normal
2026-04-30 12:41:31,0.32,14.06,Normal
2026-04-30 12:41:31,0.33,13.85,Normal
2026-04-30 12:41:31,0.30,13.64,Normal
2026-04-30 12:41:31,0.31,13.43,Normal
2026-04-30 12:41:31,0.33,13.24,Normal
2026-04-30 12:41:31,0.33,13.04,Normal
2026-04-30 12:41:31,0.34,12.86,Normal
2026-04-30 12:41:32,0.37,12.68,Normal
2026-04-30 12:41:32,0.32,12.50,Normal
2026-04-30 12:41:32,0.33,12.33,Normal
2026-04-30 12:41:32,0.32,12.16,Normal
2026-04-30 12:41:32,0.33,12.00,Normal
2026-04-30 12:41:32,0.33,11.84,Normal
2026-04-30 12:41:32,0.32,11.69,Normal
2026-04-30 12:41:32,0.32,11.54,Normal
2026-04-30 12:41:32,0.32,11.39,Normal
2026-04-30 12:41:32,0.31,11.25,Normal
2026-04-30 12:41:32,0.31,11.11,Normal
2026-04-30 12:41:33,0.32,10.98,Normal
2026-04-30 12:41:33,0.32,10.84,Normal
2026-04-30 12:41:33,0.34,10.71,Normal
2026-04-30 12:41:33,0.30,10.59,Normal
2026-04-30 12:41:33,0.31,10.47,Normal
2026-04-30 12:41:33,0.31,10.34,Normal
2026-04-30 12:41:33,0.33,10.23,Normal
2026-04-30 12:41:33,0.34,10.11,Normal
2026-04-30 12:41:33,0.30,10.00,Normal
2026-04-30 12:41:33,0.31,9.89,Normal
2026-04-30 12:41:33,0.30,9.78,Normal
2026-04-30 12:41:33,0.30,9.68,Normal
2026-04-30 12:41:34,0.30,9.57,Normal
2026-04-30 12:41:34,0.29,9.47,Normal
2026-04-30 12:41:34,0.29,9.38,Normal
2026-04-30 12:41:34,0.30,9.28,Normal
2026-04-30 12:41:34,0.28,9.18,Normal
2026-04-30 12:41:34,0.29,9.09,Normal
2026-04-30 12:41:34,0.29,9.00,Normal
2026-04-30 12:41:34,0.29,8.91,Normal
2026-04-30 12:41:34,0.28,8.82,Normal
2026-04-30 12:41:34,0.29,8.74,Normal
2026-04-30 12:41:34,0.27,8.65,Normal
2026-04-30 12:41:34,0.18,9.52,Normal
2026-04-30 12:41:35,0.23,10.38,Normal
2026-04-30 12:41:35,0.29,10.28,Normal
2026-04-30 12:41:35,0.29,10.19,Normal
2026-04-30 12:41:35,0.28,10.09,Normal
2026-04-30 12:41:35,0.29,10.00,Normal
2026-04-30 12:41:35,0.29,9.91,Normal
2026-04-30 12:41:35,0.30,9.82,Normal
2026-04-30 12:41:35,0.29,9.73,Normal
2026-04-30 12:41:35,0.29,9.65,Normal
2026-04-30 12:41:35,0.28,9.57,Normal
2026-04-30 12:41:35,0.28,9.48,Normal
2026-04-30 12:41:35,0.30,9.40,Normal
2026-04-30 12:41:36,0.30,9.32,Normal
2026-04-30 12:41:36,0.28,9.24,Normal
2026-04-30 12:41:36,0.27,9.17,Normal
2026-04-30 12:41:36,0.27,9.09,Normal
2026-04-30 12:41:36,0.26,9.02,Normal
2026-04-30 12:41:36,0.28,8.94,Normal
2026-04-30 12:41:36,0.28,8.87,Normal
2026-04-30 12:41:36,0.30,8.80,Normal
2026-04-30 12:41:36,0.30,8.73,Normal
2026-04-30 12:41:36,0.28,8.66,Normal
2026-04-30 12:41:36,0.27,8.59,Normal
2026-04-30 12:41:36,0.30,8.53,Normal
2026-04-30 12:41:36,0.28,8.46,Normal
2026-04-30 12:41:37,0.29,8.40,Normal
2026-04-30 12:41:37,0.26,8.33,Normal
2026-04-30 12:41:37,0.31,8.27,Normal
2026-04-30 12:41:37,0.30,8.21,Normal
2026-04-30 12:41:37,0.30,8.15,Normal
2026-04-30 12:41:37,0.30,8.09,Normal
2026-04-30 12:41:37,0.30,8.03,Normal
2026-04-30 12:41:37,0.30,7.97,Normal
2026-04-30 12:41:37,0.30,7.91,Normal
2026-04-30 12:41:37,0.31,7.86,Normal
2026-04-30 12:41:37,0.28,7.80,Normal
2026-04-30 12:41:37,0.29,7.75,Normal
2026-04-30 12:41:38,0.28,7.69,Normal
2026-04-30 12:41:38,0.27,7.64,Normal
2026-04-30 12:41:38,0.29,7.59,Normal
2026-04-30 12:41:38,0.28,7.53,Normal
2026-04-30 12:41:38,0.29,7.48,Normal
2026-04-30 12:41:38,0.29,7.43,Normal
2026-04-30 12:41:38,0.28,7.38,Normal
2026-04-30 12:41:38,0.27,7.33,Normal
2026-04-30 12:41:38,0.26,7.28,Normal
2026-04-30 12:41:38,0.25,7.24,Normal
2026-04-30 12:41:38,0.25,7.19,Normal
2026-04-30 12:41:38,0.25,7.14,Normal
2026-04-30 12:41:38,0.29,7.10,Normal
2026-04-30 12:41:39,0.27,7.05,Normal
2026-04-30 12:41:39,0.26,7.01,Normal
2026-04-30 12:41:39,0.26,6.96,Normal
2026-04-30 12:41:39,0.27,6.92,Normal
2026-04-30 12:41:39,0.25,6.88,Normal
2026-04-30 12:41:39,0.25,7.45,Normal
2026-04-30 12:41:39,0.27,7.41,Normal
2026-04-30 12:41:39,0.26,7.36,Normal
2026-04-30 12:41:39,0.29,7.32,Normal
2026-04-30 12:41:39,0.27,7.27,Normal
2026-04-30 12:41:39,0.27,7.23,Normal
2026-04-30 12:41:39,0.27,7.19,Normal
2026-04-30 12:41:40,0.25,7.74,Normal
2026-04-30 12:41:40,0.24,8.28,Normal
2026-04-30 12:47:44,0.30,0.00,Normal
2026-04-30 12:47:44,0.32,0.00,Normal
2026-04-30 12:47:44,0.30,0.00,Normal
2026-04-30 12:47:45,0.29,0.00,Normal
2026-04-30 12:47:45,0.31,0.00,Normal
2026-04-30 12:47:45,0.28,0.00,Normal
2026-04-30 12:47:45,0.31,0.00,Normal
2026-04-30 12:47:45,0.31,0.00,Normal
2026-04-30 12:47:45,0.37,0.00,Normal
2026-04-30 12:47:45,0.36,0.00,Normal
2026-04-30 12:47:45,0.36,0.00,Normal
2026-04-30 12:47:46,0.33,0.00,Normal
2026-04-30 12:47:46,0.34,0.00,Normal
2026-04-30 12:47:46,0.34,0.00,Normal
2026-04-30 12:47:46,0.35,0.00,Normal
2026-04-30 12:47:46,0.33,0.00,Normal
2026-04-30 12:47:46,0.34,0.00,Normal
2026-04-30 12:47:46,0.32,0.00,Normal
2026-04-30 12:47:46,0.34,0.00,Normal
2026-04-30 12:47:46,0.23,5.00,Normal
2026-04-30 12:47:47,0.26,4.76,Normal
2026-04-30 12:47:47,0.26,4.55,Normal
2026-04-30 12:47:47,0.30,4.35,Normal
2026-04-30 12:47:47,0.28,4.17,Normal
2026-04-30 12:47:47,0.30,4.00,Normal
2026-04-30 12:47:47,0.28,3.85,Normal
2026-04-30 12:47:47,0.28,3.70,Normal
2026-04-30 12:47:47,0.27,3.57,Normal
2026-04-30 12:47:47,0.28,3.45,Normal
2026-04-30 12:47:47,0.29,3.33,Normal
2026-04-30 12:47:48,0.27,3.23,Normal
2026-04-30 12:47:48,0.26,3.12,Normal
2026-04-30 12:47:48,0.26,3.03,Normal
2026-04-30 12:47:48,0.24,5.88,Normal
2026-04-30 12:47:48,0.24,8.57,Normal
2026-04-30 12:47:48,0.22,11.11,Normal
2026-04-30 12:47:48,0.31,10.81,Normal
2026-04-30 12:47:48,0.26,10.53,Normal
2026-04-30 12:47:48,0.27,10.26,Normal
2026-04-30 12:47:49,0.22,12.50,Normal
2026-04-30 12:47:49,0.21,14.63,Normal
2026-04-30 12:47:49,0.25,16.67,Normal
2026-04-30 12:47:49,0.23,18.60,Normal
2026-04-30 12:47:49,0.21,20.45,Normal
2026-04-30 12:47:49,0.22,22.22,Normal
2026-04-30 12:47:49,0.19,23.91,Normal
2026-04-30 12:47:49,0.18,25.53,Normal
2026-04-30 12:47:49,0.20,27.08,Normal
2026-04-30 12:47:50,0.19,28.57,Normal
2026-04-30 12:47:50,0.18,30.00,Normal
2026-04-30 12:47:50,0.18,31.37,Normal
2026-04-30 12:47:50,0.16,32.69,Normal
2026-04-30 12:47:50,0.18,33.96,Normal
2026-04-30 12:47:50,0.18,35.19,Normal
2026-04-30 12:47:50,0.11,36.36,Normal
2026-04-30 12:47:50,0.19,37.50,Normal
2026-04-30 12:47:50,0.16,38.60,Normal
2026-04-30 12:47:51,0.22,39.66,Normal
2026-04-30 12:47:51,0.16,40.68,DROWSY
2026-04-30 12:47:51,0.15,41.67,DROWSY
2026-04-30 12:47:51,0.24,42.62,DROWSY
2026-04-30 12:47:51,0.23,43.55,DROWSY
2026-04-30 12:47:51,0.23,44.44,DROWSY
2026-04-30 12:47:52,0.24,45.31,DROWSY
2026-04-30 12:47:52,0.29,44.62,DROWSY
2026-04-30 12:47:52,0.28,43.94,DROWSY
2026-04-30 12:47:52,0.29,43.28,DROWSY
2026-04-30 12:47:52,0.29,42.65,DROWSY
2026-04-30 12:47:52,0.30,42.03,DROWSY
2026-04-30 12:47:52,0.26,41.43,DROWSY
2026-04-30 12:47:52,0.27,40.85,DROWSY
2026-04-30 12:47:52,0.28,40.28,DROWSY
2026-04-30 12:47:52,0.28,39.73,Normal
2026-04-30 12:47:52,0.27,39.19,Normal
2026-04-30 12:47:52,0.27,38.67,Normal
2026-04-30 12:47:52,0.26,38.16,Normal
2026-04-30 12:47:52,0.27,37.66,Normal
2026-04-30 12:47:53,0.26,37.18,Normal
2026-04-30 12:47:53,0.26,36.71,Normal
2026-04-30 12:47:53,0.26,36.25,Normal
2026-04-30 12:47:53,0.24,37.04,Normal
2026-04-30 12:47:53,0.22,37.80,Normal
2026-04-30 12:47:53,0.22,38.55,Normal
2026-04-30 12:47:53,0.20,39.29,Normal
2026-04-30 12:47:53,0.21,40.00,Normal
2026-04-30 12:47:53,0.22,40.70,DROWSY
2026-04-30 12:47:53,0.20,41.38,DROWSY
2026-04-30 12:47:53,0.21,42.05,DROWSY
2026-04-30 12:47:53,0.26,41.57,DROWSY
2026-04-30 12:47:53,0.27,41.11,DROWSY
2026-04-30 12:47:54,0.27,40.66,DROWSY
2026-04-30 12:47:54,0.27,40.22,DROWSY
2026-04-30 12:47:54,0.27,39.78,Normal
2026-04-30 12:47:54,0.26,39.36,Normal
2026-04-30 12:47:54,0.26,38.95,Normal
2026-04-30 12:47:54,0.27,38.54,Normal
2026-04-30 12:47:54,0.23,39.18,Normal
2026-04-30 12:47:54,0.25,38.78,Normal
2026-04-30 12:47:54,0.26,38.38,Normal
2026-04-30 12:47:54,0.25,39.00,Normal
2026-04-30 12:47:54,0.23,39.60,Normal
2026-04-30 12:47:54,0.22,40.20,DROWSY
2026-04-30 12:47:54,0.25,39.81,Normal
2026-04-30 12:47:54,0.26,39.42,Normal
2026-04-30 12:47:55,0.28,39.05,Normal
2026-04-30 12:47:55,0.26,38.68,Normal
2026-04-30 12:47:55,0.27,38.32,Normal
2026-04-30 12:47:55,0.29,37.96,Normal
2026-04-30 12:47:55,0.30,37.61,Normal
2026-04-30 12:47:55,0.29,37.27,Normal
2026-04-30 12:47:55,0.29,36.94,Normal
2026-04-30 12:47:56,0.28,0.00,Normal
2026-04-30 12:47:56,0.27,0.00,Normal
2026-04-30 12:47:57,0.20,33.33,Normal
2026-04-30 12:49:42,0.30,0.00,Normal
2026-04-30 12:49:43,0.27,0.00,Normal
2026-04-30 12:49:43,0.27,0.00,Normal
2026-04-30 12:49:43,0.26,0.00,Normal
2026-04-30 12:49:43,0.30,0.00,Normal
2026-04-30 12:49:43,0.28,0.00,Normal
2026-04-30 12:49:43,0.23,5.00,Normal
2026-04-30 12:49:43,0.18,9.52,Normal
2026-04-30 12:49:43,0.12,13.64,Normal
2026-04-30 12:49:43,0.14,17.39,Normal
2026-04-30 12:49:43,0.15,20.83,Normal
2026-04-30 12:49:43,0.22,24.00,Normal
2026-04-30 12:49:43,0.22,26.92,Normal
2026-04-30 12:49:43,0.21,29.63,Normal
2026-04-30 12:49:43,0.19,32.14,Normal
2026-04-30 12:49:43,0.18,34.48,Normal
2026-04-30 12:49:43,0.19,36.67,Normal
2026-04-30 12:49:43,0.23,38.71,Normal
2026-04-30 12:49:43,0.14,40.62,DROWSY
2026-04-30 12:49:43,0.19,42.42,DROWSY
2026-04-30 12:49:43,0.13,44.12,DROWSY
2026-04-30 12:49:44,0.14,45.71,DROWSY
2026-04-30 12:49:44,0.14,47.22,DROWSY
2026-04-30 12:49:44,0.17,48.65,DROWSY
2026-04-30 12:49:44,0.16,50.00,DROWSY
2026-04-30 12:49:44,0.18,51.28,DROWSY
2026-04-30 12:49:44,0.17,52.50,DROWSY
2026-04-30 12:49:44,0.16,53.66,DROWSY
2026-04-30 12:49:44,0.20,54.76,DROWSY
2026-04-30 12:49:44,0.22,55.81,DROWSY
2026-04-30 12:49:44,0.19,56.82,DROWSY
2026-04-30 12:49:44,0.18,57.78,DROWSY
2026-04-30 12:49:44,0.17,58.70,DROWSY
2026-04-30 12:49:44,0.14,59.57,DROWSY
2026-04-30 12:49:44,0.13,60.42,DROWSY
2026-04-30 12:49:44,0.12,61.22,DROWSY
2026-04-30 12:49:44,0.13,62.00,DROWSY
2026-04-30 12:49:44,0.12,62.75,DROWSY
2026-04-30 12:49:45,0.13,63.46,DROWSY
2026-04-30 12:49:45,0.13,64.15,DROWSY
2026-04-30 12:49:45,0.14,64.81,DROWSY
2026-04-30 12:49:45,0.14,65.45,DROWSY
2026-04-30 12:49:45,0.15,66.07,DROWSY
2026-04-30 12:49:45,0.14,66.67,DROWSY
2026-04-30 12:49:45,0.14,67.24,DROWSY
2026-04-30 12:49:45,0.12,67.80,DROWSY
2026-04-30 12:49:45,0.17,68.33,DROWSY
2026-04-30 12:49:45,0.19,68.85,DROWSY
2026-04-30 12:49:45,0.17,69.35,DROWSY
2026-04-30 12:49:45,0.19,69.84,DROWSY
2026-04-30 12:49:45,0.20,70.31,DROWSY
2026-04-30 12:49:45,0.22,70.77,DROWSY
2026-04-30 12:49:45,0.21,71.21,DROWSY
2026-04-30 12:49:45,0.23,71.64,DROWSY
2026-04-30 12:49:46,0.25,72.06,DROWSY
2026-04-30 12:49:46,0.21,72.46,DROWSY
2026-04-30 12:49:46,0.24,72.86,DROWSY
2026-04-30 12:49:46,0.25,73.24,DROWSY
2026-04-30 12:49:46,0.27,72.22,DROWSY
2026-04-30 12:49:46,0.22,72.60,DROWSY
2026-04-30 12:49:46,0.27,71.62,DROWSY
2026-04-30 12:49:46,0.21,72.00,DROWSY
2026-04-30 12:49:46,0.23,72.37,DROWSY
2026-04-30 12:49:46,0.24,72.73,DROWSY
2026-04-30 12:49:46,0.23,73.08,DROWSY
2026-04-30 12:49:46,0.24,73.42,DROWSY
2026-04-30 12:49:46,0.25,72.50,DROWSY
2026-04-30 12:49:46,0.26,71.60,DROWSY
2026-04-30 12:49:46,0.27,70.73,DROWSY
2026-04-30 12:49:46,0.24,71.08,DROWSY
2026-04-30 12:49:46,0.24,71.43,DROWSY
2026-04-30 12:49:47,0.25,70.59,DROWSY
2026-04-30 12:49:47,0.30,69.77,DROWSY
2026-04-30 12:49:47,0.34,68.97,DROWSY
2026-04-30 12:49:47,0.30,68.18,DROWSY
2026-04-30 12:49:47,0.36,67.42,DROWSY
2026-04-30 12:49:47,0.32,66.67,DROWSY
2026-04-30 12:49:47,0.31,63.83,DROWSY
2026-04-30 12:49:48,0.30,59.41,DROWSY
2026-04-30 12:49:48,0.25,58.82,DROWSY
2026-04-30 12:49:48,0.29,58.25,DROWSY
2026-04-30 12:49:48,0.24,58.65,DROWSY
2026-04-30 12:49:48,0.20,59.05,DROWSY
2026-04-30 12:49:48,0.29,58.49,DROWSY
2026-04-30 12:49:48,0.30,57.94,DROWSY
2026-04-30 12:49:48,0.28,56.88,DROWSY
2026-04-30 12:49:48,0.33,56.36,DROWSY
2026-04-30 12:49:48,0.27,55.86,DROWSY
2026-04-30 12:49:48,0.31,55.36,DROWSY
2026-04-30 12:49:48,0.26,54.39,DROWSY
2026-04-30 12:49:49,0.33,53.91,DROWSY
2026-04-30 12:49:49,0.27,53.45,DROWSY
2026-04-30 12:49:49,0.33,52.99,DROWSY
2026-04-30 12:49:49,0.32,52.54,DROWSY
2026-04-30 12:49:49,0.36,52.10,DROWSY
2026-04-30 12:49:49,0.31,51.67,DROWSY
2026-04-30 12:49:49,0.32,50.00,DROWSY
2026-04-30 12:49:49,0.32,49.60,DROWSY
2026-04-30 12:49:50,0.31,43.36,DROWSY
2026-04-30 12:49:51,0.31,42.47,DROWSY
2026-04-30 12:49:51,0.31,39.74,Normal
2026-04-30 12:49:53,0.30,33.16,Normal
2026-04-30 12:49:53,0.28,32.98,Normal
2026-04-30 12:49:54,0.31,32.63,Normal
2026-04-30 12:49:54,0.31,32.29,Normal
2026-04-30 12:49:54,0.31,32.12,Normal
2026-04-30 12:49:54,0.29,31.96,Normal
2026-04-30 12:49:54,0.25,31.79,Normal
2026-04-30 12:49:54,0.25,32.14,Normal
2026-04-30 12:49:54,0.24,32.49,Normal
2026-04-30 12:49:54,0.27,32.32,Normal
2026-04-30 12:49:54,0.24,32.66,Normal
2026-04-30 12:49:54,0.21,33.00,Normal
2026-04-30 12:49:54,0.27,32.84,Normal
2026-04-30 12:49:55,0.27,32.67,Normal
2026-04-30 12:49:55,0.25,33.00,Normal
2026-04-30 12:49:55,0.24,33.33,Normal
2026-04-30 12:49:55,0.27,33.17,Normal
2026-04-30 12:49:55,0.27,33.01,Normal
2026-04-30 12:49:55,0.26,32.85,Normal
2026-04-30 12:49:55,0.27,32.69,Normal
2026-04-30 12:49:55,0.26,32.54,Normal
2026-04-30 12:49:55,0.24,32.86,Normal
2026-04-30 12:49:55,0.27,32.70,Normal
2026-04-30 12:49:55,0.27,32.55,Normal
2026-04-30 12:49:55,0.27,32.39,Normal
2026-04-30 12:49:55,0.27,32.24,Normal
2026-04-30 12:49:55,0.27,32.09,Normal
2026-04-30 12:49:55,0.24,32.41,Normal
2026-04-30 12:49:56,0.27,32.26,Normal
2026-04-30 12:49:56,0.25,32.57,Normal
2026-04-30 12:49:56,0.25,32.88,Normal
2026-04-30 12:49:56,0.24,33.18,Normal
2026-04-30 12:49:56,0.26,33.03,Normal
2026-04-30 12:49:56,0.26,32.88,Normal
2026-04-30 12:49:56,0.25,32.74,Normal
2026-04-30 12:49:56,0.28,32.59,Normal
2026-04-30 12:49:56,0.25,32.89,Normal
2026-04-30 12:49:56,0.32,33.19,Normal
2026-04-30 12:49:56,0.40,33.48,Normal
2026-04-30 12:49:56,0.43,33.33,Normal
2026-04-30 12:49:56,0.26,33.19,Normal
2026-04-30 12:49:56,0.26,33.04,Normal
2026-04-30 12:49:57,0.28,32.90,Normal
2026-04-30 12:49:57,0.25,32.76,Normal
2026-04-30 12:49:57,0.25,32.62,Normal
2026-04-30 12:49:57,0.24,32.91,Normal
2026-04-30 12:49:57,0.27,32.77,Normal
2026-04-30 12:49:57,0.25,33.05,Normal
2026-04-30 12:49:57,0.26,32.91,Normal
2026-04-30 12:49:57,0.25,32.77,Normal
2026-04-30 12:49:57,0.21,33.05,Normal
2026-04-30 12:49:57,0.27,32.92,Normal
2026-04-30 12:49:57,0.25,32.78,Normal
2026-04-30 12:49:57,0.22,33.06,Normal
2026-04-30 12:49:57,0.26,32.92,Normal
2026-04-30 12:49:57,0.24,33.20,Normal
2026-04-30 12:49:58,0.23,33.47,Normal
2026-04-30 12:49:58,0.24,33.74,Normal
2026-04-30 12:49:58,0.27,33.60,Normal
2026-04-30 12:49:58,0.21,33.87,Normal
2026-04-30 12:49:58,0.25,33.73,Normal
2026-04-30 12:49:58,0.26,33.60,Normal
2026-04-30 12:49:58,0.26,33.47,Normal
2026-04-30 12:49:58,0.27,33.33,Normal
2026-04-30 12:49:58,0.28,33.20,Normal
2026-04-30 12:49:58,0.26,33.07,Normal
2026-04-30 12:49:58,0.27,32.94,Normal
2026-04-30 12:49:58,0.27,32.81,Normal
2026-04-30 12:49:58,0.27,32.68,Normal
2026-04-30 12:49:58,0.27,32.56,Normal
2026-04-30 12:49:58,0.25,32.82,Normal
2026-04-30 12:49:58,0.26,32.69,Normal
2026-04-30 12:49:59,0.27,32.57,Normal
2026-04-30 12:49:59,0.27,32.44,Normal
2026-04-30 12:49:59,0.26,32.32,Normal
2026-04-30 12:49:59,0.28,32.20,Normal
2026-04-30 12:49:59,0.24,32.45,Normal
2026-04-30 12:49:59,0.27,32.33,Normal
2026-04-30 12:49:59,0.24,32.58,Normal
2026-04-30 12:49:59,0.26,32.46,Normal
2026-04-30 12:49:59,0.29,32.34,Normal
2026-04-30 12:49:59,0.20,32.59,Normal
2026-04-30 12:49:59,0.22,32.84,Normal
2026-04-30 12:49:59,0.20,33.09,Normal
2026-04-30 12:49:59,0.21,33.33,Normal
2026-04-30 12:49:59,0.21,33.58,Normal
2026-04-30 12:49:59,0.21,33.82,Normal
2026-04-30 12:50:00,0.25,34.06,Normal
2026-04-30 12:50:00,0.22,34.30,Normal
2026-04-30 12:50:00,0.20,34.53,Normal
2026-04-30 12:50:00,0.21,34.77,Normal
2026-04-30 12:50:00,0.22,35.00,Normal
2026-04-30 12:50:00,0.21,35.23,Normal
2026-04-30 12:50:00,0.21,35.46,Normal
2026-04-30 12:50:00,0.23,35.69,Normal
2026-04-30 12:50:00,0.23,35.92,Normal
2026-04-30 12:50:00,0.23,36.14,Normal
2026-04-30 12:50:00,0.20,36.36,Normal
2026-04-30 12:50:00,0.26,36.24,Normal
2026-04-30 12:50:00,0.24,36.46,Normal
2026-04-30 12:50:00,0.24,36.68,Normal
2026-04-30 12:50:00,0.20,36.90,Normal
2026-04-30 12:50:00,0.21,37.11,Normal
2026-04-30 12:50:01,0.23,37.33,Normal
2026-04-30 12:50:01,0.21,37.54,Normal
2026-04-30 12:50:01,0.20,37.76,Normal
2026-04-30 12:50:01,0.20,37.97,Normal
2026-04-30 12:50:01,0.26,37.84,Normal
2026-04-30 12:50:01,0.26,37.71,Normal
2026-04-30 12:50:01,0.24,37.92,Normal
2026-04-30 12:50:01,0.25,38.13,Normal
2026-04-30 12:50:01,0.22,38.33,Normal
2026-04-30 12:50:01,0.24,38.54,Normal
2026-04-30 12:50:01,0.23,38.74,Normal
2026-04-30 12:50:01,0.26,38.61,Normal
2026-04-30 12:50:01,0.23,38.82,Normal
2026-04-30 12:50:01,0.27,38.69,Normal
2026-04-30 12:50:01,0.27,38.56,Normal
2026-04-30 12:50:01,0.29,38.44,Normal
2026-04-30 12:50:01,0.22,38.64,Normal
2026-04-30 12:50:01,0.25,38.83,Normal
2026-04-30 12:50:02,0.22,39.03,Normal
2026-04-30 12:50:02,0.27,38.91,Normal
2026-04-30 12:50:02,0.25,38.78,Normal
2026-04-30 12:50:02,0.24,38.98,Normal
2026-04-30 12:50:02,0.28,38.85,Normal
2026-04-30 12:50:02,0.32,38.73,Normal
2026-04-30 12:50:02,0.31,38.61,Normal
2026-04-30 12:50:02,0.27,38.49,Normal
2026-04-30 12:50:02,0.28,38.36,Normal
2026-04-30 12:50:02,0.27,38.24,Normal
2026-04-30 12:50:02,0.29,38.12,Normal
2026-04-30 12:50:02,0.24,38.32,Normal
2026-04-30 12:50:02,0.26,38.20,Normal
2026-04-30 12:50:02,0.26,38.08,Normal
2026-04-30 12:50:02,0.21,38.27,Normal
2026-04-30 12:50:02,0.20,38.46,Normal
2026-04-30 12:50:02,0.42,38.65,Normal
2026-04-30 12:50:03,0.19,38.84,Normal
2026-04-30 12:50:03,0.21,39.02,Normal
2026-04-30 12:50:03,0.20,39.21,Normal
2026-04-30 12:50:03,0.21,39.39,Normal
2026-04-30 12:50:03,0.23,39.58,Normal
2026-04-30 12:50:03,0.23,39.76,Normal
2026-04-30 12:50:03,0.27,39.64,Normal
2026-04-30 12:50:03,0.22,39.82,Normal
2026-04-30 12:50:03,0.25,40.00,Normal
2026-04-30 12:50:03,0.23,40.18,DROWSY
2026-04-30 12:50:03,0.26,40.06,DROWSY
2026-04-30 12:50:03,0.22,40.24,DROWSY
2026-04-30 12:50:03,0.29,40.12,DROWSY
2026-04-30 12:50:03,0.25,40.00,Normal
2026-04-30 12:50:03,0.32,39.88,Normal
2026-04-30 12:50:03,0.23,40.06,DROWSY
2026-04-30 12:50:03,0.29,39.94,Normal
2026-04-30 12:50:03,0.27,39.83,Normal
2026-04-30 12:50:04,0.28,39.71,Normal
2026-04-30 12:50:04,0.27,39.60,Normal
2026-04-30 12:50:04,0.21,39.77,Normal
2026-04-30 12:50:04,0.26,39.66,Normal
2026-04-30 12:50:04,0.25,39.83,Normal
2026-04-30 12:50:04,0.23,40.00,Normal
2026-04-30 12:50:04,0.21,40.17,DROWSY
2026-04-30 12:50:04,0.25,40.06,DROWSY
2026-04-30 12:50:04,0.23,40.23,DROWSY
2026-04-30 12:50:04,0.23,40.40,DROWSY
2026-04-30 12:50:04,0.25,40.56,DROWSY
2026-04-30 12:50:04,0.31,40.45,DROWSY
2026-04-30 12:50:04,0.29,40.34,DROWSY
2026-04-30 12:50:04,0.34,40.22,DROWSY
2026-04-30 12:50:04,0.33,40.11,DROWSY
2026-04-30 12:50:04,0.31,40.00,Normal
2026-04-30 12:50:05,0.33,39.89,Normal
2026-04-30 12:50:05,0.37,39.78,Normal
2026-04-30 12:50:05,0.36,39.67,Normal
2026-04-30 12:50:05,0.36,39.56,Normal
2026-04-30 12:50:05,0.36,39.45,Normal
2026-04-30 12:50:05,0.36,39.34,Normal
2026-04-30 12:50:05,0.37,39.24,Normal
